male.id, female.id, start.time, end.time, proximity
23, 147, 5.82551, 7.10935, 2
45, 146, 5.85116, 5.85616, 2
14, 109, 5.86725, 5.88389, 3
17, 133, 5.87882, 6.30822, 1
8, 140, 5.89401, 5.98091, 2
18, 124, 5.89861, 5.97012, 0
2, 146, 5.91008, 5.99342, 0
1, 146, 5.96, 6.60356, 2
48, 112, 5.96241, 6.48706, 1
37, 145, 6.00032, 6.29059, 0
23, 143, 6.0121, 6.22698, 1
45, 130, 6.01852, 6.37059, 2
17, 114, 6.03969, 7.5455, 0
7, 146, 6.05192, 6.20954, 3
11, 150, 6.07844, 6.15618, 0
29, 133, 6.08215, 6.26195, 3
42, 143, 6.08738, 6.29881, 1
20, 109, 6.11565, 6.94065, 1
28, 103, 6.11865, 6.30878, 1
33, 109, 6.12185, 6.40869, 1
18, 136, 6.13842, 6.30565, 1
2, 134, 6.14869, 6.8876, 0
2, 137, 6.15209, 6.44443, 0
13, 138, 6.15632, 6.19734, 0
27, 115, 6.16496, 6.29671, 1
8, 133, 6.17657, 6.25434, 2
35, 124, 6.19602, 9.02234, 0
39, 104, 6.20099, 7.4803, 0
29, 140, 6.23164, 6.23944, 3
12, 134, 6.23521, 6.80947, 0
13, 146, 6.24649, 6.53943, 1
29, 133, 6.26707, 6.33059, 3
37, 101, 6.2725, 9.77929, 0
14, 144, 6.28264, 6.35664, 2
22, 143, 6.29203, 6.40507, 1
37, 145, 6.30478, 6.60488, 0
3, 119, 6.32352, 6.73344, 3
38, 132, 6.33607, 6.68029, 2
12, 133, 6.34226, 6.34361, 1
41, 133, 6.35237, 11.8915, 3
23, 126, 6.36368, 7.28403, 1
45, 130, 6.37101, 7.7459, 2
44, 140, 6.40742, 6.98046, 2
3, 104, 6.41226, 6.50099, 2
38, 144, 6.41681, 6.42021, 2
43, 140, 6.41988, 6.75166, 0
42, 143, 6.42191, 6.59952, 1
45, 144, 6.43009, 6.79363, 1
33, 109, 6.43081, 6.48638, 1
24, 130, 6.44367, 6.57366, 2
41, 138, 6.44386, 6.48562, 1
20, 121, 6.46049, 7.05127, 0
2, 123, 6.46387, 6.78994, 0
4, 103, 6.46617, 7.42968, 0
29, 138, 6.46813, 6.47223, 1
3, 138, 6.5219, 8.08408, 1
48, 124, 6.534, 7.20139, 0
24, 104, 6.53422, 6.62075, 1
4, 104, 6.53571, 6.71651, 0
49, 142, 6.54745, 8.98436, 0
23, 107, 6.56472, 6.77372, 2
20, 126, 6.56564, 6.72813, 0
12, 123, 6.59139, 6.66433, 0
37, 136, 6.60343, 9.12752, 0
11, 146, 6.60453, 7.66034, 2
1, 119, 6.60613, 7.86755, 2
44, 144, 6.61419, 6.8249, 1
35, 109, 6.63132, 6.67708, 2
7, 103, 6.63773, 7.64045, 2
37, 112, 6.65353, 9.19212, 0
1, 146, 6.65618, 6.85374, 2
2, 147, 6.66763, 7.27264, 0
11, 133, 6.67366, 7.44948, 2
14, 148, 6.68009, 7.51069, 2
42, 115, 6.68566, 13.7729, 0
27, 137, 6.73944, 6.81178, 3
8, 137, 6.74341, 6.80097, 2
7, 114, 6.74613, 7.95361, 1
38, 108, 6.75141, 8.05282, 2
37, 132, 6.76421, 7.17842, 0
22, 107, 6.76868, 7.0157, 2
13, 133, 6.77212, 7.65577, 1
40, 104, 6.77752, 6.89176, 1
3, 119, 6.80199, 6.88702, 3
24, 138, 6.80465, 6.95817, 0
42, 144, 6.80592, 7.00583, 1
2, 150, 6.8202, 7.22368, 0
27, 137, 6.82178, 7.11911, 3
18, 126, 6.82358, 6.88362, 0
45, 137, 6.83064, 7.64909, 2
35, 115, 6.83368, 7.48876, 0
11, 140, 6.83709, 7.12231, 2
36, 103, 6.85726, 7.24672, 1
1, 146, 6.86289, 6.96875, 2
33, 143, 6.87502, 7.12261, 0
40, 104, 6.89751, 7.59936, 1
18, 109, 6.92404, 7.70912, 1
12, 137, 6.9804, 7.00401, 1
43, 140, 6.98277, 8.89109, 0
1, 146, 6.98437, 8.07952, 2
24, 123, 6.9927, 9.21246, 0
44, 144, 7.00662, 10.7079, 1
6, 107, 7.02881, 7.50553, 3
38, 121, 7.03375, 7.77361, 0
41, 123, 7.03412, 7.43536, 1
12, 138, 7.04396, 7.22667, 0
45, 119, 7.05303, 7.29519, 2
20, 107, 7.05637, 7.62282, 1
38, 126, 7.1526, 7.68698, 2
12, 123, 7.17372, 7.17954, 0
13, 137, 7.18355, 7.68711, 1
22, 108, 7.1859, 7.28993, 1
24, 104, 7.19084, 7.3733, 1
4, 119, 7.21062, 7.26232, 1
11, 140, 7.23391, 7.31012, 2
6, 143, 7.23505, 7.86779, 2
17, 138, 7.23581, 7.28512, 0
48, 132, 7.24751, 8.26828, 2
6, 150, 7.25787, 7.69603, 0
27, 147, 7.29031, 7.51899, 3
40, 103, 7.29374, 7.31766, 1
12, 140, 7.2952, 7.34064, 1
44, 107, 7.29895, 7.38518, 2
3, 119, 7.30143, 7.47863, 3
2, 133, 7.30771, 7.37116, 0
23, 144, 7.30807, 8.04271, 1
20, 126, 7.31863, 10.3161, 0
36, 103, 7.34835, 7.81489, 1
39, 126, 7.36116, 7.41739, 0
12, 130, 7.39322, 7.80765, 1
20, 109, 7.40138, 7.43553, 1
48, 124, 7.41963, 7.66724, 0
2, 150, 7.42652, 7.82353, 0
2, 138, 7.44062, 9.3298, 0
17, 140, 7.44518, 8.6687, 1
28, 138, 7.45259, 8.14559, 0
22, 144, 7.48472, 7.55052, 1
44, 119, 7.50963, 8.45956, 2
33, 111, 7.51958, 8.28975, 0
3, 104, 7.52421, 8.30623, 2
23, 148, 7.53828, 8.48643, 1
18, 136, 7.54164, 7.54326, 1
29, 133, 7.54825, 8.07021, 3
11, 133, 7.55693, 7.64761, 2
2, 140, 7.55813, 8.37516, 0
27, 115, 7.57559, 8.14876, 1
4, 149, 7.59275, 9.34389, 0
8, 114, 7.60054, 8.00041, 0
33, 107, 7.60104, 7.79528, 1
36, 149, 7.61475, 11.111, 0
28, 103, 7.62328, 7.83853, 1
20, 147, 7.63378, 7.72134, 1
49, 101, 7.64761, 8.48126, 0
39, 123, 7.66235, 7.96872, 0
35, 109, 7.66417, 7.80169, 2
14, 115, 7.66487, 7.69855, 1
40, 104, 7.67043, 7.77468, 1
3, 137, 7.67528, 7.92047, 3
22, 131, 7.68134, 8.15563, 0
27, 107, 7.70784, 7.71207, 3
18, 132, 7.7101, 9.00753, 0
17, 107, 7.71585, 8.00599, 1
44, 111, 7.74371, 8.14816, 0
